id,cuisine
48305,southern_us
19482,italian
8935,mexican
37946,greek
13755,indian
47007,italian
34742,chinese
8527,indian
19206,italian
25799,korean
26985,italian
49104,southern_us
47871,indian
45767,mexican
42406,british
39016,mexican
32666,chinese
47848,southern_us
23698,italian
21671,brazilian
9897,mexican
5454,indian
45957,french
41165,spanish
4571,southern_us
29052,mexican
26740,mexican
12496,french
28878,italian
45139,italian
256,italian
5311,italian
32114,indian
36869,french
39652,italian
25933,mexican
38099,chinese
38369,southern_us
22489,italian
11365,indian
48544,irish
22670,mexican
1218,italian
39519,greek
8839,italian
36245,mexican
14797,mexican
5268,italian
10358,italian
10036,italian
37307,italian
40597,mexican
29688,mexican
19783,french
423,mexican
27353,indian
19759,japanese
10429,indian
45689,italian
1169,mexican
34243,french
32838,italian
48853,indian
45757,italian
27531,southern_us
32236,italian
34638,chinese
47946,italian
30598,mexican
1749,chinese
21939,moroccan
30875,southern_us
42792,french
12380,mexican
48403,mexican
34186,italian
15900,mexican
38907,mexican
35447,irish
31842,indian
33953,southern_us
20569,italian
29822,italian
584,cajun_creole
24004,mexican
43265,italian
29251,italian
33798,italian
21312,italian
3739,japanese
24748,mexican
25311,british
43715,japanese
21934,spanish
20538,italian
48840,brazilian
6586,japanese
37771,mexican
6112,french
47944,italian
38275,italian
28126,italian
22422,indian
5305,french
35772,italian
5341,brazilian
49491,chinese
743,italian
26558,southern_us
13925,indian
41764,indian
36120,indian
6952,french
40620,indian
17124,japanese
23444,chinese
1977,italian
13417,mexican
42123,chinese
45457,mexican
1655,irish
33346,french
26981,italian
3067,italian
25273,indian
16897,indian
10284,italian
45324,french
33733,indian
33326,italian
39337,italian
13674,mexican
3726,italian
4501,indian
48437,vietnamese
22443,italian
38069,chinese
37740,mexican
26973,italian
33399,mexican
9358,chinese
24784,british
46043,southern_us
21798,mexican
13422,greek
33081,italian
48878,italian
11370,indian
30817,italian
28004,indian
18349,irish
9561,italian
36933,chinese
8157,japanese
22382,italian
25500,greek
39490,italian
18710,indian
35004,mexican
17719,french
19256,italian
48264,southern_us
52,japanese
43628,italian
41707,italian
29524,chinese
23716,italian
6355,french
16054,french
39766,indian
44868,italian
46752,japanese
8413,italian
49260,mexican
45751,southern_us
34634,italian
2405,french
48092,chinese
9995,italian
3165,italian
19395,japanese
9715,italian
41697,chinese
20053,greek
38879,filipino
30008,filipino
12349,mexican
16217,mexican
36621,mexican
40661,southern_us
48599,italian
22501,italian
2192,indian
35798,italian
46899,mexican
520,mexican
43283,chinese
20397,italian
10162,chinese
24135,french
17849,french
37654,indian
26158,chinese
5428,italian
18673,southern_us
34525,cajun_creole
17364,italian
33684,southern_us
9802,italian
24240,italian
11809,italian
41184,french
23188,indian
31228,mexican
6443,indian
1231,indian
10733,indian
40737,indian
35499,chinese
8318,southern_us
47684,chinese
15563,italian
7349,french
48592,italian
47078,mexican
18835,french
6332,french
16661,italian
10943,vietnamese
46362,mexican
38598,italian
42888,mexican
24256,mexican
44570,korean
29791,mexican
24175,mexican
36713,mexican
40644,chinese
28655,chinese
2848,indian
34162,italian
26633,french
43273,mexican
48550,french
37308,mexican
19005,southern_us
1921,french
8472,italian
44040,italian
12770,southern_us
11145,mexican
6660,southern_us
20760,southern_us
42642,italian
4662,indian
26597,mexican
39988,french
44052,italian
15811,southern_us
46315,french
5398,southern_us
40009,mexican
15089,mexican
28628,japanese
39013,cajun_creole
1963,southern_us
8842,italian
31195,italian
37598,indian
24539,indian
39305,mexican
23465,indian
36550,italian
33725,indian
29517,italian
11675,japanese
23852,chinese
42909,italian
37054,mexican
12000,indian
9166,italian
47048,italian
22116,vietnamese
45240,mexican
33943,italian
15308,italian
38756,russian
32704,southern_us
29469,japanese
47877,british
48756,mexican
21975,moroccan
29429,french
20881,mexican
47414,mexican
9345,mexican
47011,italian
27112,italian
20402,italian
45341,mexican
32670,japanese
41698,italian
19857,mexican
42417,mexican
32254,british
2942,indian
46855,italian
20696,italian
48300,mexican
192,indian
32018,french
36695,indian
48964,french
12766,italian
42491,british
38537,indian
22752,filipino
13104,indian
24203,southern_us
38935,french
805,indian
3417,italian
10861,mexican
26640,southern_us
45720,chinese
49419,southern_us
40352,mexican
23447,cajun_creole
35394,japanese
10875,french
33773,french
1539,italian
27817,southern_us
12418,japanese
37243,italian
42127,southern_us
12905,indian
43889,italian
45671,italian
9885,indian
16313,japanese
29862,indian
11076,french
14205,british
160,italian
25777,italian
11522,italian
27860,mexican
15442,cajun_creole
21682,british
47530,indian
10462,italian
19447,italian
32509,japanese
13777,indian
46566,italian
12818,southern_us
6901,japanese
8420,southern_us
18262,italian
26488,italian
40225,chinese
24543,southern_us
38946,cajun_creole
48842,italian
2245,indian
28820,italian
26076,chinese
21408,vietnamese
43137,italian
16077,japanese
6136,southern_us
26797,greek
22232,irish
32513,mexican
46573,italian
23417,chinese
28077,italian
48348,chinese
14165,indian
34531,italian
48014,southern_us
45409,mexican
29847,japanese
29100,southern_us
47637,vietnamese
25472,italian
34066,mexican
23038,italian
5813,greek
12715,british
37649,indian
4643,italian
31958,japanese
48808,italian
14005,french
25496,mexican
37029,mexican
25821,mexican
43337,vietnamese
38604,mexican
29603,filipino
21318,french
20175,filipino
49623,french
16352,french
48535,mexican
3761,italian
24743,french
2493,french
29402,indian
47827,southern_us
44726,italian
20472,indian
48253,french
9810,french
24644,italian
9437,italian
48306,italian
5288,southern_us
23638,southern_us
8961,british
29190,southern_us
40440,french
1485,indian
3237,mexican
49664,indian
7013,french
31322,french
9921,french
43495,italian
16404,korean
14207,indian
36283,italian
45185,french
46086,indian
15950,italian
10852,italian
7872,british
23328,southern_us
33971,italian
43534,british
31355,italian
41253,italian
41422,french
48204,indian
32057,mexican
43836,italian
24107,italian
36496,indian
6061,italian
3404,indian
13461,southern_us
42443,southern_us
49612,italian
48237,italian
25591,chinese
5051,italian
38735,chinese
45315,indian
10499,chinese
37733,mexican
28537,japanese
42701,chinese
2149,italian
8204,chinese
48318,filipino
31976,japanese
16798,french
3463,mexican
45378,southern_us
5059,mexican
634,indian
31436,italian
44424,thai
27210,british
9367,italian
42447,southern_us
39473,italian
48459,french
26925,indian
27418,southern_us
43549,southern_us
28330,italian
23540,italian
23046,indian
3010,southern_us
3764,mexican
8310,mexican
24067,chinese
33496,chinese
17217,southern_us
38134,indian
48225,mexican
10819,chinese
20270,mexican
11362,filipino
15251,italian
39093,indian
10567,mexican
45243,italian
5649,indian
40569,italian
1045,mexican
10509,french
14626,indian
18812,italian
4233,italian
13695,italian
40308,mexican
46604,italian
22035,italian
39290,italian
46065,mexican
41748,mexican
26524,chinese
32543,italian
4398,french
27069,southern_us
33375,indian
4039,greek
8010,mexican
45016,mexican
49669,southern_us
43785,southern_us
4641,southern_us
20897,british
27149,chinese
48400,mexican
47164,cajun_creole
43054,italian
44898,indian
43722,italian
6650,mexican
23376,indian
24251,italian
41325,italian
19133,mexican
15843,indian
34532,italian
21679,italian
35411,italian
9765,japanese
16906,indian
37624,chinese
19551,italian
42361,mexican
16853,mexican
36743,korean
30296,indian
40826,japanese
25987,indian
37150,british
42940,italian
8704,mexican
27779,mexican
27962,italian
42110,indian
43848,mexican
2334,japanese
18882,italian
32970,indian
44755,southern_us
34346,italian
5155,filipino
36723,italian
41932,italian
14939,indian
36282,mexican
8585,mexican
40931,italian
47156,chinese
7015,french
9084,italian
44893,italian
43738,mexican
11072,italian
37376,southern_us
25937,mexican
37277,mexican
22283,mexican
3742,french
34508,italian
19929,indian
7,indian
46340,japanese
3755,mexican
19864,chinese
41988,korean
35558,french
19853,mexican
17597,southern_us
45852,mexican
22994,french
5226,mexican
770,italian
19583,indian
8878,italian
37395,italian
17516,italian
14983,mexican
33265,italian
32004,mexican
29173,italian
9512,italian
28947,french
19787,cajun_creole
39736,indian
30802,italian
23130,chinese
3222,italian
46823,indian
27115,mexican
31230,southern_us
12128,southern_us
30321,mexican
5252,italian
17584,japanese
8978,indian
14020,italian
34404,indian
20503,mexican
13911,irish
23318,italian
34663,french
31032,mexican
30561,japanese
17515,italian
21828,southern_us
38861,mexican
45901,chinese
35750,filipino
30109,japanese
4834,italian
42267,italian
13611,greek
38270,southern_us
29008,indian
43002,italian
21180,italian
35667,italian
2567,japanese
24573,french
47258,southern_us
2185,chinese
26974,mexican
37824,japanese
23441,italian
22642,chinese
39849,southern_us
49051,indian
22925,mexican
36912,mexican
240,italian
19385,french
14144,mexican
11335,mexican
48223,italian
18788,southern_us
25267,southern_us
25407,filipino
15707,italian
35675,thai
9799,mexican
33106,mexican
20615,southern_us
8702,indian
22866,mexican
49019,southern_us
18556,chinese
16141,mexican
48322,southern_us
37350,mexican
1027,indian
37668,mexican
42765,italian
4797,mexican
17424,filipino
42608,italian
21519,italian
46087,italian
37806,indian
35900,italian
32620,french
31940,italian
1505,cajun_creole
36398,mexican
13061,italian
4675,japanese
49036,italian
40404,cajun_creole
22999,japanese
15127,italian
20104,vietnamese
48058,mexican
41589,mexican
11834,mexican
4206,indian
42435,vietnamese
25186,italian
37071,italian
3137,mexican
741,italian
15780,italian
4316,french
9340,french
46997,japanese
15261,french
14689,italian
883,indian
40034,italian
564,mexican
15336,southern_us
24025,french
21582,mexican
18527,italian
20904,british
8738,italian
8676,mexican
30185,mexican
41562,southern_us
35307,indian
28143,french
47656,indian
29347,italian
40348,french
2254,brazilian
38895,french
27678,southern_us
7841,indian
20334,italian
40242,italian
21339,italian
35281,mexican
35105,mexican
32338,french
41230,greek
35787,italian
30724,french
32342,italian
6387,southern_us
49285,cajun_creole
48681,italian
11476,italian
27821,southern_us
10071,italian
31396,spanish
37046,mexican
18989,italian
23456,italian
12371,italian
19605,italian
48908,french
36415,mexican
27641,italian
34351,italian
48259,southern_us
33139,indian
29250,french
32743,indian
47317,italian
46124,southern_us
33783,indian
29366,filipino
20984,japanese
6499,southern_us
38253,french
30846,indian
38089,italian
41767,chinese
40076,mexican
14869,indian
27388,italian
13289,italian
33625,italian
33722,indian
35156,chinese
9267,italian
37124,mexican
7622,southern_us
46842,mexican
3105,indian
32728,korean
24933,southern_us
33258,french
34757,chinese
42060,greek
29607,japanese
41168,southern_us
39710,italian
24428,mexican
35391,italian
14283,southern_us
47132,italian
47127,mexican
26861,southern_us
40946,italian
30267,southern_us
3249,chinese
31629,mexican
48102,indian
33922,italian
33084,italian
1257,italian
32175,indian
33580,italian
36307,italian
24430,chinese
25946,cajun_creole
38234,brazilian
9831,chinese
21341,mexican
18746,italian
21259,mexican
36407,italian
45971,french
47568,indian
9169,indian
15917,italian
19884,italian
34196,indian
42336,mexican
42846,indian
27223,southern_us
12495,southern_us
16957,cajun_creole
14705,indian
49694,french
26122,southern_us
20002,french
36036,french
22803,vietnamese
23804,indian
14129,southern_us
28263,mexican
3995,italian
42930,thai
15527,italian
3274,italian
49387,mexican
33406,mexican
32008,italian
30325,italian
28018,vietnamese
466,southern_us
11201,mexican
39689,chinese
35109,southern_us
39297,mexican
39694,french
35954,italian
795,french
13013,mexican
22344,moroccan
7505,italian
41009,indian
18178,irish
24795,italian
28486,chinese
14189,indian
34459,italian
11618,mexican
25699,greek
5908,italian
16396,korean
40936,indian
12568,indian
4386,southern_us
34355,italian
868,irish
45186,southern_us
19291,mexican
38548,greek
1848,italian
2144,mexican
13629,indian
6588,italian
25411,italian
49162,italian
4353,japanese
13310,italian
3313,british
46725,chinese
39197,indian
49483,indian
7108,mexican
45368,southern_us
22628,japanese
40786,british
29697,mexican
4103,indian
15011,italian
43213,mexican
17369,french
1560,british
36704,mexican
40432,southern_us
28394,indian
31410,greek
19276,mexican
3024,french
4582,indian
21732,mexican
210,british
622,italian
10935,mexican
19607,british
47407,italian
29722,italian
21665,italian
16330,italian
10647,mexican
33369,mexican
35933,italian
44010,indian
13599,french
40689,italian
33887,mexican
30306,cajun_creole
43031,french
32346,chinese
2940,indian
6785,italian
2786,italian
11481,mexican
39121,italian
10954,chinese
33155,italian
5345,italian
40164,indian
48554,mexican
9698,french
23106,mexican
43093,french
24672,french
5891,italian
47093,british
15009,italian
28060,irish
33523,chinese
2379,mexican
14775,southern_us
15220,italian
36851,mexican
39829,irish
22383,french
3205,italian
8408,italian
20126,southern_us
19470,japanese
12053,japanese
14516,french
14748,italian
44791,italian
1532,southern_us
30793,mexican
31881,mexican
5160,italian
5057,southern_us
34194,italian
41705,italian
19905,irish
35629,french
42103,indian
45941,chinese
9110,indian
42172,indian
41939,italian
45250,french
28289,indian
18355,southern_us
14703,italian
3461,british
45098,japanese
11405,italian
46844,french
26361,italian
6523,italian
24156,spanish
29448,southern_us
1001,mexican
17391,southern_us
12403,southern_us
25749,italian
21618,mexican
20383,chinese
12910,french
44894,italian
24454,italian
5825,mexican
11,mexican
23267,italian
49099,italian
42191,indian
10319,italian
11648,greek
4412,korean
44603,indian
12311,british
9352,chinese
47952,italian
49425,italian
43678,mexican
10148,italian
16081,indian
49688,italian
32985,italian
11136,mexican
41207,southern_us
46821,indian
15891,italian
40458,japanese
11581,italian
45144,italian
47545,southern_us
21086,southern_us
35770,italian
35552,korean
21580,southern_us
191,indian
11292,brazilian
5941,italian
25711,mexican
43796,indian
29280,mexican
9015,indian
28401,french
5686,mexican
4547,italian
35474,mexican
48123,mexican
43267,french
1135,southern_us
37990,indian
9701,french
47511,southern_us
19287,mexican
39299,mexican
24289,italian
29505,italian
40518,french
9584,chinese
16133,italian
4701,french
39859,mexican
29087,italian
9937,indian
4356,french
39846,italian
2086,southern_us
48530,italian
45933,southern_us
27744,italian
5434,british
19893,italian
18827,mexican
4968,indian
30024,italian
2117,indian
47237,mexican
20171,indian
13702,french
3935,italian
33714,french
45210,chinese
22498,korean
13586,southern_us
17791,british
12148,korean
14958,french
37356,italian
7936,italian
46242,italian
30049,french
25722,italian
26562,spanish
34145,indian
15874,italian
14347,italian
42311,mexican
41735,indian
4188,british
47079,chinese
24816,mexican
10631,mexican
28766,mexican
8876,mexican
49258,korean
14429,cajun_creole
49598,mexican
29394,british
25872,korean
22278,vietnamese
26095,vietnamese
11504,southern_us
12930,mexican
19846,italian
7989,italian
10964,chinese
35529,french
4032,mexican
13301,french
4658,southern_us
15844,mexican
1520,french
40467,southern_us
1920,korean
44382,french
29341,italian
18516,italian
482,indian
7100,italian
22396,indian
19439,mexican
24306,italian
37618,mexican
5751,indian
16615,southern_us
12969,southern_us
35806,italian
33677,mexican
45656,italian
10030,mexican
3424,indian
22774,mexican
49429,indian
32014,indian
5238,italian
11811,indian
44987,italian
15113,indian
48635,italian
29659,french
14245,indian
31750,mexican
30367,indian
9257,mexican
19427,vietnamese
28431,italian
7503,mexican
44760,italian
21161,mexican
29057,mexican
18401,indian
28793,mexican
47306,italian
24211,italian
23532,italian
49332,indian
35851,italian
7252,mexican
17755,mexican
36187,italian
9847,southern_us
9136,indian
32182,italian
40130,indian
30456,italian
1221,mexican
16726,mexican
15525,mexican
17007,french
20960,italian
8986,southern_us
5184,french
40640,japanese
24425,mexican
1754,indian
10093,french
23021,chinese
4222,mexican
48476,italian
44301,irish
13850,italian
28575,italian
20138,italian
23020,mexican
44250,indian
20038,mexican
38621,chinese
18689,italian
10545,chinese
18473,mexican
36411,italian
3190,italian
46615,japanese
6042,italian
33483,british
846,french
34900,southern_us
12632,southern_us
45948,italian
49275,french
36830,southern_us
28630,cajun_creole
47422,japanese
38625,southern_us
15296,southern_us
22919,japanese
19145,french
23315,japanese
49413,mexican
46370,italian
41564,italian
41226,italian
20817,mexican
41661,korean
8599,french
6386,mexican
16523,italian
13154,mexican
6583,indian
38523,cajun_creole
19909,french
32321,french
43106,brazilian
38704,italian
35681,mexican
15028,italian
36820,italian
9598,french
28818,italian
20418,southern_us
4511,southern_us
391,italian
21507,mexican
31714,mexican
15215,italian
24333,italian
11728,mexican
20010,italian
4450,japanese
8003,french
3358,mexican
27326,italian
32894,mexican
416,southern_us
11244,french
46556,mexican
47810,chinese
32819,italian
33992,italian
35820,southern_us
10562,french
32036,mexican
29932,french
36568,italian
9280,moroccan
22836,mexican
42268,southern_us
48580,mexican
12219,italian
38662,japanese
41593,italian
22886,italian
12617,italian
3402,french
21195,italian
24569,mexican
31035,vietnamese
20229,japanese
2263,french
10826,italian
14394,irish
34210,indian
3429,mexican
49157,vietnamese
40847,italian
14084,indian
6802,mexican
22381,southern_us
21016,brazilian
29024,italian
4478,indian
36711,indian
8300,italian
47035,southern_us
15596,french
19902,french
31242,irish
21117,indian
15234,cajun_creole
24993,italian
31007,italian
31687,mexican
13657,mexican
36612,southern_us
14008,chinese
32124,french
43570,japanese
14059,spanish
30246,french
36028,southern_us
22339,italian
42525,southern_us
1443,mexican
